지역코드,date,build_year,dong,jibun,floor,use_area,total_deposit
11200,201504,1983,성수동2가,590-1,1,47.52,15000
11200,201504,1994,성수동2가,299-56,4,57.79,17500
11200,201504,1992,성수동2가,634-1,3,36.73,10000
11200,201504,2012,성수동2가,321-64,2,18.15,8238
11200,201504,2006,성수동2가,571-26,3,48.63,13000
11200,201504,1996,성수동2가,700-2,1,37.44,10500
11200,201504,2003,성수동2가,659,4,71.7,25000
11200,201504,2004,성수동2가,19-20,4,71.55,14333
11200,201504,1978,성수동2가,336-2,4,40.66,6000
11200,201504,2004,성수동2가,573-1,0,53.69,21619
11200,201504,2002,송정동,66-28,5,64.32,17000
11200,201504,2003,송정동,96-3,3,67.55,18000
11200,201504,2006,송정동,98-6,3,43.6,11500
11200,201504,2008,송정동,72-26,5,85.55,23000
11200,201504,1997,송정동,72-217,1,33.15,6000
11200,201504,2008,송정동,72-26,3,85.24,24000
11200,201504,2003,용답동,114-1,2,72.83,18000
11200,201504,2003,용답동,155-3,4,39.24,12000
11200,201505,1986,하왕십리동,890-96,2,41.46,12000
11200,201505,2013,하왕십리동,966-16,5,12.87,7000
11200,201505,2011,도선동,329-12,4,12.09,8000
11200,201505,1984,마장동,769-3,3,61.64,19000
11200,201505,2012,마장동,388-45,3,14.72,7000
11200,201505,2007,마장동,388-43,4,30.83,10785
11200,201505,2011,마장동,564-8,5,13.75,9571
11200,201505,1985,마장동,767-56,2,73.71,17000
11200,201505,2013,마장동,399-57,3,13.4,7500
11200,201505,1982,마장동,784-1,2,52.83,19000
11200,201505,2011,마장동,564-8,5,13.5,8000
11200,201505,1990,사근동,190-8,0,45.54,18428
11200,201505,1990,사근동,190-8,0,45.09,13523
11200,201505,1990,사근동,190-8,0,45.09,13523
11200,201505,2003,사근동,180-3,5,12.81,8261
11200,201505,1982,사근동,291-7,3,55.21,12000
11200,201505,1990,행당동,128-1216,1,70.38,9000
11200,201505,2014,행당동,302-27,5,27.37,17000
11200,201505,1994,행당동,117-20,2,51.48,17500
11200,201505,1999,행당동,313-2,1,74.47,20000
11200,201505,2014,행당동,296-14,2,22.0,12000
11200,201505,2002,행당동,32-31,3,55.63,18000
11200,201505,2003,행당동,128-33,4,83.88,12000
11200,201505,2015,행당동,302-22,5,29.33,27000
11200,201505,1973,행당동,19-3,2,43.67,8214
11200,201505,2003,행당동,1-32,1,21.42,11619
11200,201505,2002,행당동,1-23,4,19.94,8714
11200,201505,2011,행당동,317-132,5,82.8,10000
11200,201505,2002,행당동,1-23,2,22.73,10714
11200,201505,1992,행당동,122-20,-1,37.26,7000
11200,201505,2008,행당동,309-18,2,56.73,19500
11200,201505,1992,응봉동,265-67,1,59.94,13761
11200,201505,2003,응봉동,193-119,4,51.01,17000
11200,201505,1998,응봉동,265-109,4,59.84,15000
11200,201505,1996,응봉동,193-83,1,56.58,14000
11200,201505,1996,응봉동,265-163,0,52.65,9500
11200,201505,1993,응봉동,265-66,0,59.34,11000
11200,201505,1996,응봉동,265-117,0,32.04,5300
11200,201505,2000,응봉동,277-1,3,59.64,15000
11200,201505,1996,응봉동,265-309,3,26.02,4800
11200,201505,1993,응봉동,193-189,2,30.44,8000
11200,201505,1996,금호동1가,159,1,55.35,18000
11200,201505,1993,금호동1가,167-62,2,36.53,10500
11200,201505,1994,금호동1가,72,1,34.41,6809
11200,201505,1999,금호동1가,41,4,40.07,10714
11200,201505,1995,금호동2가,421-18,4,35.67,11523
11200,201505,1992,금호동2가,501-10,3,55.08,13428
11200,201505,1994,금호동3가,1198,-1,36.63,8714
11200,201505,1999,금호동3가,936,1,41.35,10857
11200,201505,1995,금호동3가,86,1,42.54,11000
11200,201505,2005,금호동3가,192-2,1,83.38,23000
11200,201505,1995,금호동3가,48,2,43.5,14000
11200,201505,2004,금호동3가,1243,2,57.54,17000
11200,201505,1998,금호동3가,873,2,57.06,16023
11200,201505,1996,금호동4가,1092-1,5,69.83,21190
11200,201505,2001,금호동4가,1220-1,3,59.98,20000
11200,201505,1986,금호동4가,1078-1,2,48.93,17000
11200,201505,1987,금호동4가,1421-1,0,36.96,15000
11200,201505,1986,금호동4가,1529,2,40.2,9714
11200,201505,1987,성수동1가,656-329,1,67.35,25000
11200,201505,2006,성수동1가,433,4,45.84,17000
11200,201505,1987,성수동1가,656-329,2,67.35,18500
11200,201505,1980,성수동1가,656-1267,2,52.03,12500
11200,201505,1992,성수동1가,671-190,1,49.26,17380
11200,201505,1990,성수동1가,656-319,2,36.64,14000
11200,201505,2006,성수동1가,168,3,78.36,25000
11200,201505,2012,성수동1가,656-700,2,16.52,10190
11200,201505,2006,성수동1가,301,2,54.83,16500
11200,201505,1997,성수동1가,449-1,1,55.95,19000
11200,201505,2015,성수동1가,33-70,4,33.28,22000
11200,201505,1981,성수동1가,656-1264,2,36.0,12000
11200,201505,2012,성수동1가,656-373,6,12.05,9619
11200,201505,2006,성수동1가,301,3,67.22,20238
11200,201505,1982,성수동1가,656-11,3,47.97,16428
11200,201505,2015,성수동1가,33-78,5,27.04,21000
11200,201505,1997,성수동1가,449-1,3,43.74,15000
11200,201505,2001,성수동1가,685-251,2,25.67,8714
11200,201505,1993,성수동1가,671-276,1,33.22,12000
11200,201505,2015,성수동1가,33-70,2,33.28,20238
11200,201505,1987,성수동1가,656-329,2,67.35,17000
11200,201505,2015,성수동1가,33-70,3,26.71,21000
11200,201505,1980,성수동1가,656-1267,1,49.12,11809
11200,201505,2015,성수동1가,33-70,2,26.98,18500
11200,201505,2007,성수동1가,386,2,102.5,28000
11200,201505,2003,성수동1가,16-46,3,43.44,15000
11200,201505,1978,성수동1가,374-1,2,60.5,15000
11200,201505,2015,성수동1가,33-78,4,26.85,11000
11200,201505,1983,성수동1가,13-163,2,49.22,16000
11200,201505,2007,성수동1가,668-114,2,77.16,29523
11200,201505,2015,성수동1가,33-78,3,27.04,20000
11200,201505,1978,성수동1가,374-1,2,60.5,12000
11200,201505,1978,성수동1가,374-1,1,60.93,10000
11200,201505,1984,성수동2가,375,1,62.01,20000
11200,201505,2012,성수동2가,301-86,4,16.8,8619
11200,201505,1986,성수동2가,269-9,3,63.18,14000
11200,201505,1986,성수동2가,269-13,2,59.58,16000
11200,201505,1978,성수동2가,336-2,3,62.08,9500
11200,201505,2012,성수동2가,301-86,3,16.8,7761
11200,201505,1991,성수동2가,232-3,3,62.14,15000
11200,201505,2005,성수동2가,543,2,45.23,11809
11200,201505,2002,성수동2가,602,4,69.21,16000
11200,201505,1986,성수동2가,269-9,1,63.18,14000
11200,201505,1986,성수동2가,269-9,1,63.18,14000
11200,201505,1978,성수동2가,572-7,1,53.32,12000
11200,201505,1983,성수동2가,265-4,2,56.88,16000
11200,201505,2012,성수동2가,321-52,4,26.34,13023
11200,201505,1993,성수동2가,634-3,4,89.63,17000
11200,201505,1995,성수동2가,224-6,3,30.24,8904
11200,201505,2011,송정동,72-53,3,60.79,19000
11200,201505,2008,송정동,72-26,3,85.77,22000
11200,201505,2003,용답동,155-3,2,39.24,12000
11200,201505,1993,용답동,143-7,-1,52.21,14761
11200,201506,1977,홍익동,125,5,85.36,18000
11200,201506,1977,홍익동,125,2,60.36,16428
11200,201506,2011,도선동,329-1,5,12.15,8000
11200,201506,2015,마장동,767-13,6,1.0,26000
11200,201506,1983,마장동,503-2,1,63.08,14000
11200,201506,1985,마장동,767-56,1,97.89,19000
11200,201506,1983,마장동,798-4,3,65.85,15000
11200,201506,2013,마장동,797-19,2,14.83,10000
11200,201506,1985,마장동,767-56,3,73.71,17238
11200,201506,2003,마장동,777-8,4,42.77,14500
11200,201506,2007,마장동,388-43,2,13.76,9000
11200,201506,2007,마장동,388-43,2,13.62,9000
11200,201506,2011,마장동,564-8,2,13.5,9714
11200,201506,1985,마장동,767-56,3,73.71,17238
11200,201506,1991,사근동,212-1,-1,38.65,11476
11200,201506,2003,사근동,180-3,5,12.81,5500
11200,201506,1994,행당동,128-248,1,44.28,7876
11200,201506,1986,행당동,116-10,3,83.13,22619
11200,201506,1973,행당동,19-3,2,49.59,7714
11200,201506,2001,행당동,1-69,1,55.26,12428
11200,201506,2001,행당동,1-69,1,19.0,12428
11200,201506,2011,행당동,19-90,5,15.99,13619
11200,201506,2006,행당동,1-54,2,11.6,8000
11200,201506,2007,행당동,297-55,2,60.62,26000
11200,201506,1997,행당동,299-9,4,63.4,18380
11200,201506,2004,행당동,1-43,2,16.54,10523
11200,201506,2004,행당동,1-125,3,79.73,28000
11200,201506,2014,행당동,168-2,2,15.99,10500
11200,201506,2014,행당동,168-2,2,15.99,10500
11200,201506,2015,행당동,302-22,4,26.22,23000
11200,201506,1993,응봉동,265-54,2,37.19,7600
11200,201506,1999,금호동1가,1-169,3,36.02,13000
11200,201506,1998,금호동1가,1815-5,2,29.4,8000
11200,201506,1996,금호동1가,141,1,49.38,10000
11200,201506,1998,금호동1가,1815-5,-1,29.4,5500
11200,201506,2005,금호동2가,506-2,2,48.44,14880
11200,201506,1998,금호동2가,508-1,4,70.88,17000
11200,201506,2005,금호동2가,501-66,1,79.89,20000
11200,201506,2003,금호동3가,199-1,3,40.04,8000
11200,201506,1997,금호동3가,625-1,4,57.32,16500
11200,201506,1998,금호동3가,855,0,56.92,11500
11200,201506,2006,금호동3가,203,3,52.17,19523
11200,201506,2004,금호동3가,1265-23,4,59.96,20380
11200,201506,2002,금호동3가,1344-72,4,93.82,23000
11200,201506,1995,금호동3가,48,2,50.7,19000
11200,201506,2004,금호동3가,915,1,59.57,14714
11200,201506,2007,성수동1가,35-2,5,102.1,26000
11200,201506,2006,성수동1가,70-2,5,53.91,19000
11200,201506,2015,성수동1가,33-70,5,33.28,22000
11200,201506,2015,성수동1가,33-70,3,33.28,19238
11200,201506,2012,성수동1가,656-700,2,16.81,9571
11200,201506,2015,성수동1가,33-78,2,27.04,20000
11200,201506,2006,성수동1가,276-20,2,51.59,16000
11200,201506,2006,성수동1가,261,2,54.05,17000
11200,201506,2006,성수동1가,357,5,43.8,16000
11200,201506,2006,성수동1가,410-8,5,37.14,12619
11200,201506,1978,성수동1가,374-1,1,60.93,12000
11200,201506,2004,성수동1가,668-44,5,45.6,10023
11200,201506,1982,성수동1가,656-11,3,47.97,14000
11200,201506,1991,성수동1가,236-1,3,62.94,17238
11200,201506,1991,성수동1가,236-1,2,42.57,11000
11200,201506,1978,성수동1가,374-1,2,60.93,10000
11200,201506,1991,성수동1가,236-1,1,62.94,16500
11200,201506,2007,성수동1가,14-67,2,47.04,16000
11200,201506,2011,성수동2가,299-51,3,29.41,9619
11200,201506,1983,성수동2가,265-4,1,56.88,16000
11200,201506,2000,성수동2가,416-7,4,66.36,18000
11200,201506,1983,성수동2가,269-207,2,52.01,15000
11200,201506,1989,성수동2가,268-4,1,57.8,15023
11200,201506,2006,성수동2가,331-171,2,20.24,5000
11200,201506,1982,성수동2가,269-28,2,49.92,15904
11200,201506,2012,성수동2가,299-170,5,20.64,7500
11200,201506,1978,성수동2가,572-7,2,53.32,14000
11200,201506,1993,성수동2가,634-3,0,45.1,7666
11200,201506,1984,성수동2가,309-50,2,48.6,15000
11200,201506,1983,성수동2가,265-4,2,47.79,16000
11200,201506,1983,성수동2가,265-4,3,50.94,9000
11200,201506,1982,성수동2가,321-107,3,59.4,19000
11200,201506,2012,성수동2가,289-149,5,16.99,8904
11200,201506,1991,성수동2가,232-3,1,61.5,19000
11200,201506,1986,성수동2가,269-9,2,64.35,17000
11200,201506,2013,성수동2가,321-8,3,16.22,8714
11200,201506,1996,성수동2가,700-2,1,42.3,12000
11200,201506,2003,성수동2가,608,3,52.0,18000
11200,201506,2015,송정동,97-17,0,30.3,13523
11200,201506,1983,송정동,17-2,3,48.72,12500
11200,201506,2002,송정동,66-28,2,64.32,20000
11200,201506,1985,용답동,147-6,3,50.09,12523
11200,201506,2002,용답동,109-40,2,48.57,15000
11200,201507,2013,홍익동,101-1,2,37.025,26500
11200,201507,2004,도선동,181,5,61.89,17000
11200,201507,1996,도선동,332,4,48.6,16000
11200,201507,1982,마장동,783-4,3,56.93,16000
11200,201507,2007,마장동,388-43,4,30.83,11000
11200,201507,2013,마장동,388-20,4,12.33,10380
11200,201507,2013,마장동,388-20,4,12.87,10380
11200,201507,2015,마장동,767-13,4,48.19,27000
11200,201507,2011,마장동,568-5,8,84.09,23000
11200,201507,2011,마장동,564-8,5,14.55,7261
11200,201507,2003,마장동,479-42,4,46.42,15476
11200,201507,1991,사근동,309-120,1,26.28,13428
11200,201507,2004,사근동,213-2,2,16.2,5000
11200,201507,2003,사근동,176-9,3,66.43,9666
11200,201507,2004,사근동,213-2,3,17.04,6000
11200,201507,2004,행당동,306,2,53.2,20523
11200,201507,2011,행당동,317-132,3,73.79,28857
11200,201507,2003,행당동,135-9,4,28.58,19000
11200,201507,1995,행당동,128-620,1,60.61,12000
11200,201507,2014,행당동,168-2,2,15.46,11714
11200,201507,1993,행당동,117-25,1,66.33,9714
11200,201507,2005,행당동,1-36,2,83.47,9714
11200,201507,2013,행당동,70-18,4,13.93,10714
11200,201507,1993,응봉동,265-33,1,43.68,9000
11200,201507,1995,응봉동,265-148,4,27.0,8000
11200,201507,1993,응봉동,265-89,-1,40.2,8619
11200,201507,2002,응봉동,201-11,4,54.74,16000
11200,201507,1994,응봉동,193-12,3,64.81,20000
11200,201507,1993,응봉동,265-92,3,44.28,5445
11200,201507,1993,응봉동,265-105,1,32.89,5000
11200,201507,2003,응봉동,264-81,3,59.77,15000
11200,201507,1989,응봉동,193-100,1,51.17,12809
11200,201507,1993,응봉동,265-92,1,44.28,10000
11200,201507,1994,금호동1가,167-70,0,48.05,12000
11200,201507,1993,금호동1가,167-78,1,40.95,9714
11200,201507,2005,금호동2가,506-2,3,49.7,15833
11200,201507,2004,금호동2가,505,1,73.6,15000
11200,201507,2005,금호동2가,506-2,1,48.44,14809
11200,201507,2006,금호동2가,754,2,70.02,25000
11200,201507,1991,금호동3가,176-1,1,32.64,10000
11200,201507,2004,금호동3가,1265-63,2,38.31,10904
11200,201507,2004,금호동3가,1265-63,1,39.66,7857
11200,201507,2002,금호동3가,1344-32,4,51.86,18000
11200,201507,1996,금호동3가,207,6,57.68,18000
11200,201507,1993,금호동4가,1132,5,34.5,6714
11200,201507,1986,금호동4가,1161,1,61.84,16428
11200,201507,1992,옥수동,297,-1,59.04,17000
11200,201507,1991,옥수동,218-15,1,35.65,11000
11200,201507,1978,성수동1가,374-1,2,60.93,18000
11200,201507,1992,성수동1가,236-12,4,39.57,12000
11200,201507,2006,성수동1가,244-4,3,26.83,9000
11200,201507,2015,성수동1가,33-78,2,20.91,11571
11200,201507,2015,성수동1가,33-78,4,20.91,12428
11200,201507,2015,성수동1가,33-78,3,20.91,13380
11200,201507,2015,성수동1가,33-78,3,27.49,20000
11200,201507,2015,성수동1가,33-78,2,26.85,17333
11200,201507,2013,성수동1가,656-28,2,29.72,18000
11200,201507,2006,성수동1가,261,2,54.05,17000
11200,201507,2012,성수동1가,13-140,3,36.48,16380
11200,201507,2003,성수동1가,656-1074,5,55.3,22000
11200,201507,1980,성수동1가,656-1267,2,49.12,9500
11200,201507,1978,성수동1가,374-1,2,60.5,10000
11200,201507,2006,성수동1가,190,5,19.7,7000
11200,201507,1994,성수동1가,670-85,2,28.8,8619
11200,201507,2003,성수동1가,613-24,4,53.44,18500
11200,201507,2015,성수동1가,656-2002,4,33.18,17238
11200,201507,1990,성수동1가,656-1805,0,36.54,8000
11200,201507,1980,성수동1가,656-1267,1,48.53,14904
11200,201507,2013,성수동1가,656-28,3,29.72,18000
11200,201507,2013,성수동1가,656-1252,4,14.02,11523
11200,201507,2007,성수동1가,451-1,2,60.15,20000
11200,201507,1983,성수동1가,656-1576,3,40.29,12000
11200,201507,2012,성수동2가,321-56,2,16.43,9166
11200,201507,2013,성수동2가,321-8,3,16.0,9166
11200,201507,2012,성수동2가,321-56,3,14.39,8214
11200,201507,2007,성수동2가,591-10,4,37.42,14000
11200,201507,2003,성수동2가,648-1,4,30.69,12000
11200,201507,2012,성수동2가,299-170,4,17.35,7200
11200,201507,2012,성수동2가,289-244,4,22.05,9619
11200,201507,2012,성수동2가,299-170,2,14.13,7200
11200,201507,2013,성수동2가,321-8,4,16.0,8714
11200,201507,1989,성수동2가,268-4,1,57.8,13000
11200,201507,1991,성수동2가,232-3,1,62.14,15000
11200,201507,1978,성수동2가,336-2,5,62.45,10809
11200,201507,2004,성수동2가,321-81,4,60.32,17000
11200,201507,2007,성수동2가,221-10,3,49.77,14000
11200,201507,1983,성수동2가,590-1,1,47.52,15000
11200,201507,1993,성수동2가,634-3,1,54.18,18000
11200,201507,2013,송정동,72-113,4,29.28,11071
11200,201507,2006,송정동,98-6,4,43.6,13000
11200,201507,2001,송정동,66-167,1,45.76,14523
11200,201507,2011,송정동,67-22,2,12.81,7000
11200,201507,1995,송정동,73-400,3,70.3,17000
11200,201507,1993,용답동,143-7,2,54.95,12000
11200,201508,2015,홍익동,368,4,25.11,16238
11200,201508,2015,홍익동,368,4,22.27,18000
11200,201508,2015,홍익동,368,5,25.11,15285
11200,201508,1995,도선동,315,2,78.22,24000
11200,201508,2002,도선동,343,3,54.25,19428
11200,201508,1995,도선동,315,4,123.64,27000
11200,201508,2007,마장동,388-43,1,43.17,9000
11200,201508,1982,마장동,783-4,3,56.93,16000
11200,201508,2013,마장동,466-15,4,36.05,17000
11200,201508,1984,마장동,793-22,1,77.41,20238
11200,201508,2014,마장동,564-11,5,54.53,35476
11200,201508,2014,마장동,564-11,5,28.2,5000
11200,201508,2012,마장동,388-16,2,18.31,10000
11200,201508,1985,마장동,767-56,1,73.71,21000
11200,201508,2013,마장동,801-11,2,12.83,8000
11200,201508,1997,마장동,399-90,3,54.24,25000
11200,201508,2011,마장동,568-5,9,84.09,22000
11200,201508,1982,마장동,783-9,1,51.37,15000
11200,201508,1981,사근동,291-32,1,47.9,8166
11200,201508,1981,사근동,291-32,1,47.9,8166
11200,201508,1990,사근동,190-13,2,31.79,11000
11200,201508,1981,사근동,291-32,2,47.9,13000
11200,201508,1992,사근동,190-62,3,58.48,17000
11200,201508,2005,행당동,138-14,2,29.37,12428
11200,201508,1998,행당동,313-87,3,48.91,9000
11200,201508,2001,행당동,306-23,3,64.99,19000
11200,201508,2013,행당동,168-29,2,33.37,18000
11200,201508,1994,행당동,304-7,2,43.35,13000
11200,201508,2012,행당동,37-34,2,12.01,12571
11200,201508,1994,행당동,122-18,1,39.65,9000
11200,201508,2012,행당동,37-34,3,12.13,11476
11200,201508,2013,행당동,168-7,2,30.05,16000
11200,201508,1994,응봉동,265-1,1,59.95,15000
11200,201508,1993,응봉동,265-29,2,34.32,5500
11200,201508,1991,응봉동,193-121,4,48.15,1904
11200,201508,1994,응봉동,193-12,2,70.2,23000
11200,201508,2000,금호동1가,20,1,21.81,7366
11200,201508,1994,금호동1가,162,1,35.88,9571
11200,201508,1998,금호동2가,508-2,4,63.49,13000
11200,201508,1991,금호동2가,501-68,1,40.15,12000
11200,201508,1998,금호동3가,873,1,27.06,6952
11200,201508,1997,금호동3가,863,1,48.6,6952
11200,201508,1990,금호동3가,64,-1,50.22,14000
11200,201508,1991,금호동3가,1188,2,66.6,12000
11200,201508,2006,금호동3가,306,4,62.93,18238
11200,201508,2006,금호동3가,306,2,62.93,18238
11200,201508,1999,금호동3가,934,3,41.88,14523
11200,201508,2013,옥수동,226-13,2,12.3,7000
11200,201508,1993,옥수동,460-9,1,149.34,41000
11200,201508,2013,옥수동,226-13,2,13.97,7000
11200,201508,2006,성수동1가,160-1,4,31.94,9619
11200,201508,1982,성수동1가,656-11,3,47.97,20000
11200,201508,2012,성수동1가,656-1204,5,16.52,8166
11200,201508,2015,성수동1가,33-78,2,27.49,20000
11200,201508,2013,성수동1가,656-1252,6,19.88,14428
11200,201508,2015,성수동1가,33-70,5,26.98,19000
11200,201508,1989,성수동1가,656-322,3,61.53,20000
11200,201508,2006,성수동1가,45-2,3,44.88,14190
11200,201508,1978,성수동1가,374-1,2,60.93,16000
11200,201508,2012,성수동1가,13-140,5,29.16,15500
11200,201508,1991,성수동1가,463-11,2,35.0,10809
11200,201508,1990,성수동1가,656-319,3,36.42,17000
11200,201508,2015,성수동1가,33-70,4,26.98,16333
11200,201508,1993,성수동1가,98-2,1,23.9,6000
11200,201508,2012,성수동1가,656-1106,5,15.17,10142
