date,build_year,dong,floor,use_area,res_cnt,cctv_cnt,school_dis,sub_dis,total_deposit
201912,2014,성수동2가,4,14.21,562,590,0.2007932979569494,0.6076848061854379,8500
201912,2011,성수동2가,5,23.27,562,590,0.2007932979569494,0.519191026748363,12666
201912,1982,성수동2가,3,53.39,562,590,0.2007932979569494,0.5366169827405689,23000
201912,2016,성수동2가,4,24.6,562,590,0.2007932979569494,0.4091792922457162,23100
201912,1984,성수동2가,3,62.01,562,590,0.2007932979569494,0.942778080314204,14700
201912,2017,성수동2가,4,25.88,562,590,0.2007932979569494,0.3239565872961121,21500
201912,1983,성수동2가,2,47.52,562,590,0.2007932979569494,0.924988472056315,15000
201912,1985,성수동2가,1,65.52,562,590,0.2007932979569494,0.7158033420580605,17000
201912,2005,성수동2가,4,56.58,562,590,0.2007932979569494,0.9436061315641802,20000
201912,2017,성수동2가,6,24.88,562,590,0.2007932979569494,0.3012560404499999,23000
201912,1991,성수동2가,1,61.5,562,590,0.2007932979569494,0.8480152119683114,19000
201912,1978,성수동2가,2,62.28,562,590,0.2007932979569494,0.676403389915697,15000
201912,1993,성수동2가,2,59.43,562,590,0.2007932979569494,0.8582505428781775,20000
201912,1978,성수동2가,2,53.32,562,590,0.2007932979569494,0.8312627356520635,13000
201912,2017,성수동2가,3,29.7605,562,590,0.2007932979569494,0.5635993330427613,23000
201912,2005,성수동2가,5,53.13,562,590,0.2007932979569494,0.794314396034993,17000
201912,2019,송정동,2,45.64,41,302,0.3423826319530213,0.7703659920245468,27000
201912,2019,송정동,2,45.64,41,302,0.3423826319530213,0.7703659920245468,27000
201912,2011,송정동,2,12.01,41,302,0.3423826319530213,0.6806361990047283,7500
201912,1995,송정동,3,78.3,41,302,0.3423826319530213,0.7569857713678839,28500
201912,2003,용답동,1,52.36,139,259,0.3491778403711091,0.2137044745796733,16000
202001,1986,하왕십리동,3,45.23,91,268,0.1046213120132889,0.4069849058958392,15000
202001,2018,하왕십리동,5,26.32,91,268,0.1046213120132889,0.3681286184648352,20000
202001,1991,하왕십리동,-1,27.65,91,268,0.1046213120132889,0.3854944316528661,17097
202001,1998,하왕십리동,2,38.6,91,268,0.1046213120132889,0.2797456550402319,16500
202001,2018,하왕십리동,5,25.48,91,268,0.1046213120132889,0.3681286184648352,21000
202001,2019,홍익동,4,28.9,77,81,0.1804761603730131,0.3145000757664785,29500
202001,2014,홍익동,5,28.49,77,81,0.1804761603730131,0.2833583781493623,22500
202001,2018,홍익동,7,41.28,77,81,0.1804761603730131,0.4336095539333721,35000
202001,2011,홍익동,3,12.0,77,81,0.1804761603730131,0.3346527069960172,12500
202001,2017,도선동,16,20.15,108,66,0.0389380766950148,0.2847130701759172,27341
202001,1995,도선동,2,81.08,108,66,0.0389380766950148,0.3077521220989306,27000
202001,2018,도선동,4,25.27,108,66,0.0389380766950148,0.3779747604638721,23707
202001,2019,도선동,4,29.33,108,66,0.0389380766950148,0.1583563329977921,18560
202001,2016,마장동,5,18.72,129,403,0.2093272735348379,0.3414461883508421,18560
202001,2018,마장동,3,11.27,129,403,0.2093272735348379,0.3055019840136465,17097
202001,2018,마장동,3,12.45,129,403,0.2093272735348379,0.3055019840136465,17682
202001,2016,마장동,2,12.42,129,403,0.2093272735348379,0.3414461883508421,17097
202001,2016,마장동,4,14.4,129,403,0.2093272735348379,0.2258184614712148,14170
202001,2003,마장동,3,68.37,129,403,0.2093272735348379,0.2505815964086757,28487
202001,2018,마장동,6,27.31,129,403,0.2093272735348379,0.2425568154747031,26097
202001,2018,마장동,7,27.92,129,403,0.2093272735348379,0.2557960565353633,26097
202001,2013,마장동,4,22.1,129,403,0.2093272735348379,0.3630931686681634,15634
202001,2013,마장동,4,12.49,129,403,0.2093272735348379,0.2557294041588038,13000
202001,2018,마장동,8,27.5,129,403,0.2093272735348379,0.2557960565353633,28000
202001,1997,마장동,1,53.12,129,403,0.2093272735348379,0.1849199334242102,26707
202001,2002,마장동,2,57.46,129,403,0.2093272735348379,0.2779675551423659,21000
202001,2017,마장동,4,34.71,129,403,0.2093272735348379,0.2622041573561665,26000
202001,2004,사근동,4,18.46,34,171,0.146234410686467,0.3048549114888988,6500
202001,2003,사근동,3,17.07,34,171,0.146234410686467,0.3253038316863694,8000
202001,2016,사근동,2,27.6,34,171,0.146234410686467,0.3778011833319661,17634
202001,2017,사근동,3,17.07,34,171,0.146234410686467,0.3880319016144934,21487
202001,2004,사근동,3,15.98,34,171,0.146234410686467,0.3048549114888988,6000
202001,2003,사근동,3,17.91,34,171,0.146234410686467,0.3253038316863694,10000
202001,2004,사근동,2,15.98,34,171,0.146234410686467,0.3048549114888988,6000
202001,2017,사근동,2,12.1,34,171,0.146234410686467,0.3880319016144934,6000
202001,2019,사근동,4,29.94,34,171,0.146234410686467,0.2408899811861714,21000
202001,1991,사근동,1,30.69,34,171,0.146234410686467,0.3948231043172442,10000
202001,2015,행당동,5,29.33,442,504,0.13913080625969,0.2823388138030519,25000
202001,2005,행당동,3,79.51,442,504,0.13913080625969,0.0876561588205474,17634
202001,2019,행당동,7,29.3,442,504,0.13913080625969,0.2992453737754612,33000
202001,2015,행당동,4,20.2,442,504,0.13913080625969,0.2429878188990797,20560
202001,2002,행당동,5,107.1,442,504,0.13913080625969,0.2323046191513471,41000
202001,2014,행당동,2,15.46,442,504,0.13913080625969,0.0896894501088174,17512
202001,2005,행당동,3,37.92,442,504,0.13913080625969,0.3160487172643065,18560
202001,2015,행당동,6,20.2,442,504,0.13913080625969,0.2429878188990797,20560
202001,2003,행당동,3,11.28,442,504,0.13913080625969,0.1662011651126802,9000
202001,1998,행당동,2,55.01,442,504,0.13913080625969,0.153769516360641,22000
202001,2005,행당동,2,29.37,442,504,0.13913080625969,0.3160487172643065,18560
202001,2003,행당동,2,21.24,442,504,0.13913080625969,0.182123781345385,15634
202001,2011,행당동,2,18.62,442,504,0.13913080625969,0.2267533963993109,13000
202001,2012,행당동,1,72.52,442,504,0.13913080625969,0.1866645156998223,30000
202001,2004,행당동,3,52.32,442,504,0.13913080625969,0.1571575952220476,29560
202001,2006,행당동,1,13.35,442,504,0.13913080625969,0.134604932684672,17097
202001,1995,행당동,4,61.35,442,504,0.13913080625969,0.2145389184008679,6000
202001,2019,행당동,2,46.65,442,504,0.13913080625969,0.3082120839514865,33000
202001,2019,행당동,3,46.65,442,504,0.13913080625969,0.3082120839514865,33000
202001,2019,행당동,6,46.65,442,504,0.13913080625969,0.3082120839514865,3400
202001,1994,행당동,2,43.35,442,504,0.13913080625969,0.2061038586179386,15000
202001,2003,응봉동,3,68.4,18,165,0.1684667888872718,0.1974017659082913,25000
202001,1994,응봉동,3,22.74,18,165,0.1684667888872718,0.4012156295279767,6000
202001,1996,응봉동,-1,78.99,18,165,0.1684667888872718,0.1483615559091146,20000
202001,1995,응봉동,1,44.14,18,165,0.1684667888872718,0.4452411592798646,5000
202001,1992,응봉동,1,38.19,18,165,0.1684667888872718,0.4800312367744667,9000
202001,1993,응봉동,2,59.46,18,165,0.1684667888872718,0.4548029279494041,15000
202001,1999,응봉동,3,59.71,18,165,0.1684667888872718,0.4125710384048244,13707
202001,1995,응봉동,1,53.32,18,165,0.1684667888872718,0.4062165576185535,11500
202001,1998,금호동1가,1,33.24,38,118,0.1570643267387269,0.3779627744683445,12500
202001,2009,금호동1가,-1,34.88,38,118,0.1570643267387269,0.3163782972823046,8000
202001,1994,금호동1가,3,37.4,38,118,0.1570643267387269,0.3227965377402309,17000
202001,1999,금호동1가,4,35.58,38,118,0.1570643267387269,0.279854453552998,10000
202001,2004,금호동2가,3,56.49,60,95,0.1929204872803092,0.1980857587701493,23000
202001,2011,금호동2가,4,71.0,60,95,0.1929204872803092,0.2436305171096816,27000
202001,1992,금호동2가,2,68.14,60,95,0.1929204872803092,0.2962811137468299,20000
202001,2016,금호동3가,2,53.65,77,134,0.1325258315015504,0.3423975203776612,27500
202001,1999,금호동3가,3,41.88,77,134,0.1325258315015504,0.3889803976980282,18134
202001,1994,금호동3가,1,29.09,77,134,0.1325258315015504,0.3685222270394178,6000
202001,2019,금호동3가,4,29.93,77,134,0.1325258315015504,0.7160033197424197,18000
202001,2008,금호동3가,1,52.39,77,134,0.1325258315015504,0.7216690532403582,22000
202001,2008,금호동3가,1,52.39,77,134,0.1325258315015504,0.7216690532403582,22000
202001,2001,금호동3가,1,56.69,77,134,0.1325258315015504,0.4070270330082908,22000
202001,2003,금호동3가,1,44.19,77,134,0.1325258315015504,0.4678556660373636,26097
202001,2001,금호동3가,4,34.76,77,134,0.1325258315015504,0.467645428708783,15000
202001,1986,금호동3가,1,48.15,77,134,0.1325258315015504,0.6240077810485706,15200
202001,2018,금호동4가,4,16.05,69,195,0.2749366743830267,0.098417336195122,15000
202001,2006,금호동4가,3,67.76,69,195,0.2749366743830267,0.4928630478279904,23780
202001,2001,금호동4가,1,58.72,69,195,0.2749366743830267,0.2532680161365312,15000
202001,1992,성수동1가,1,61.3,368,483,0.5016939780633278,0.2239428325373502,32000
202001,1987,성수동1가,3,67.35,368,483,0.5016939780633278,0.2734098073828437,29000
202001,2017,성수동1가,3,28.425,368,483,0.5016939780633278,0.1709803950659707,25853
202001,2017,성수동1가,3,28.425,368,483,0.5016939780633278,0.1709803950659707,25853
202001,2015,성수동1가,2,26.85,368,483,0.5016939780633278,0.5381207804659587,24487
202001,2006,성수동1가,3,77.38,368,483,0.5016939780633278,0.6102944041685512,24853
202001,2006,성수동1가,5,47.7,368,483,0.5016939780633278,0.8608619124077739,20610
202001,2006,성수동1가,5,36.24,368,483,0.5016939780633278,0.8608619124077739,13000
202001,2006,성수동1가,3,49.97,368,483,0.5016939780633278,0.7102157937530895,18900
202001,2006,성수동1가,3,74.64,368,483,0.5016939780633278,0.8608619124077739,31268
202001,2013,성수동1가,4,29.72,368,483,0.5016939780633278,0.3231638100161786,20000
202001,1983,성수동1가,1,48.69,368,483,0.5016939780633278,0.3663841689546234,15000
202001,2018,성수동1가,8,16.38,368,483,0.5016939780633278,0.2515181403282943,19000
202001,1978,성수동1가,1,81.22,368,483,0.5016939780633278,0.4876843552776477,22000
202001,2006,성수동1가,4,57.09,368,483,0.5016939780633278,0.8894026259960031,25000
202001,1978,성수동1가,2,62.31,368,483,0.5016939780633278,0.361814854200557,14000
202001,2015,성수동1가,2,27.49,368,483,0.5016939780633278,0.5381207804659587,21000
202001,2013,성수동1가,2,52.51,368,483,0.5016939780633278,0.3231638100161786,28000
202001,2012,성수동1가,3,15.15,368,483,0.5016939780633278,0.1848083978027301,10500
202001,2018,성수동1가,6,19.73,368,483,0.5016939780633278,0.2515181403282943,23560
202001,2018,성수동1가,5,29.48,368,483,0.5016939780633278,0.46207046101497,27536
202001,1978,성수동1가,2,81.23,368,483,0.5016939780633278,0.4876843552776477,28500
202001,1981,성수동1가,2,57.32,368,483,0.5016939780633278,0.3692986897201644,15634
202001,2007,성수동1가,3,51.91,368,483,0.5016939780633278,0.7293859329882779,17853
202001,1979,성수동1가,2,63.74,368,483,0.5016939780633278,0.4649240068427592,18000
202001,2015,성수동1가,5,22.66,368,483,0.5016939780633278,0.1165404500423937,12100
202001,1984,성수동2가,1,62.01,569,590,0.2007932979569494,0.942778080314204,20000
202001,1980,성수동2가,2,50.18,569,590,0.2007932979569494,0.6779206805111089,20317
202001,2008,성수동2가,3,85.0,569,590,0.2007932979569494,0.4190073624701693,35000
202001,2016,성수동2가,4,27.21,569,590,0.2007932979569494,0.4595670471977598,24000
202001,2016,성수동2가,5,29.24,569,590,0.2007932979569494,0.4964183207764588,26414
202001,2016,성수동2가,6,27.21,569,590,0.2007932979569494,0.4595670471977598,20475
202001,2017,성수동2가,5,29.81,569,590,0.2007932979569494,0.4614849080073936,22000
202001,2007,성수동2가,4,39.16,569,590,0.2007932979569494,1.0141233448257738,15000
202001,2018,성수동2가,6,29.23,569,590,0.2007932979569494,0.6238178889470014,26878
202001,2016,성수동2가,3,27.21,569,590,0.2007932979569494,0.4595670471977598,21780
202001,2017,성수동2가,4,24.88,569,590,0.2007932979569494,0.3012560404499999,21000
202001,2016,성수동2가,4,28.42,569,590,0.2007932979569494,0.4964183207764588,23090
202001,2001,성수동2가,2,70.4,569,590,0.2007932979569494,0.4411569343695949,35317
202001,2017,성수동2가,4,23.715,569,590,0.2007932979569494,0.5635993330427613,24000
202001,2002,성수동2가,2,73.35,569,590,0.2007932979569494,0.5333453595883936,31000
202001,2016,성수동2가,6,27.21,569,590,0.2007932979569494,0.4595670471977598,24000
202001,2019,성수동2가,7,22.53,569,590,0.2007932979569494,0.3896354907283427,29000
202001,2016,성수동2가,6,28.42,569,590,0.2007932979569494,0.4964183207764588,22000
202001,1983,성수동2가,3,47.52,569,590,0.2007932979569494,0.924988472056315,20000
202001,2017,성수동2가,3,29.76,569,590,0.2007932979569494,0.5297157281305201,15634
202001,1993,성수동2가,1,59.43,569,590,0.2007932979569494,0.8582505428781775,20000
202001,2016,송정동,2,29.66,41,302,0.3423826319530213,0.7954804514937526,15000
202001,2019,송정동,5,55.85,41,302,0.3423826319530213,0.8105226797020424,33000
202001,2019,송정동,5,41.08,41,302,0.3423826319530213,0.7703659920245468,29000
202001,2015,송정동,3,29.3,41,302,0.3423826319530213,0.871250949898866,24414
202001,2019,송정동,2,45.64,41,302,0.3423826319530213,0.7703659920245468,27000
202001,2012,용답동,4,16.38,139,259,0.3491778403711091,0.2275099915556962,7000
202001,2015,용답동,3,36.62,139,259,0.3491778403711091,0.6050340474851906,5446
202002,2002,하왕십리동,3,38.92,91,268,0.1046213120132889,0.3457084124661455,18743
202002,2018,하왕십리동,7,29.91,91,268,0.1046213120132889,0.3681286184648352,26000
202002,2012,홍익동,3,12.24,77,81,0.1804761603730131,0.3893117108046047,16890
202002,2012,홍익동,2,15.43,77,81,0.1804761603730131,0.3893117108046047,9000
202002,2012,홍익동,3,14.81,77,81,0.1804761603730131,0.2493083409252174,15170
202002,2012,도선동,2,14.17,108,66,0.0389380766950148,0.3245810821367836,13500
202002,2017,도선동,17,20.15,108,66,0.0389380766950148,0.2847130701759172,27560
202002,1986,도선동,2,39.81,108,66,0.0389380766950148,0.315167819295552,19634
202002,2018,마장동,6,28.81,131,403,0.2093272735348379,0.2425568154747031,28000
202002,2012,마장동,4,18.31,131,403,0.2093272735348379,0.3662273846774186,14536
202002,2013,마장동,5,13.06,131,403,0.2093272735348379,0.3453645652036444,15707
202002,2013,마장동,3,16.12,131,403,0.2093272735348379,0.3453645652036444,19560
202002,2018,마장동,5,27.5,131,403,0.2093272735348379,0.2557960565353633,26200
202002,2011,마장동,3,13.98,131,403,0.2093272735348379,0.5972445332558228,8000
202002,2013,마장동,5,14.79,131,403,0.2093272735348379,0.270426603939473,16597
202002,2013,마장동,5,15.22,131,403,0.2093272735348379,0.3670544566727072,10000
202002,2013,마장동,2,16.12,131,403,0.2093272735348379,0.3453645652036444,17707
202002,2017,마장동,6,55.61,131,403,0.2093272735348379,0.2622041573561665,32000
202002,2017,마장동,6,55.61,131,403,0.2093272735348379,0.2622041573561665,32000
202002,2011,마장동,2,13.75,131,403,0.2093272735348379,0.5972445332558228,13085
202002,2013,마장동,3,15.81,131,403,0.2093272735348379,0.2354672506401192,16634
202002,2017,마장동,5,34.71,131,403,0.2093272735348379,0.2622041573561665,25000
202002,2018,마장동,7,27.5,131,403,0.2093272735348379,0.2557960565353633,26000
202002,2017,마장동,6,31.45,131,403,0.2093272735348379,0.2622041573561665,25000
202002,2018,마장동,5,27.5,131,403,0.2093272735348379,0.2557960565353633,30000
202002,1984,마장동,2,77.41,131,403,0.2093272735348379,0.1482432519622367,27000
202002,2011,마장동,4,13.98,131,403,0.2093272735348379,0.5972445332558228,8000
202002,2013,마장동,2,14.83,131,403,0.2093272735348379,0.3670544566727072,16170
202002,2006,사근동,5,19.62,34,171,0.146234410686467,0.339336007275731,6000
202002,1992,사근동,2,113.52,34,171,0.146234410686467,0.4638169373255555,13670
202002,2017,사근동,5,14.76,34,171,0.146234410686467,0.3880319016144934,8000
202002,2003,사근동,4,18.58,34,171,0.146234410686467,0.3253038316863694,10000
202002,2019,사근동,3,28.21,34,171,0.146234410686467,0.2408899811861714,22000
202002,1987,사근동,2,43.98,34,171,0.146234410686467,0.4841333623263403,5000
202002,1992,행당동,3,44.53,449,504,0.13913080625969,0.225298018437463,18000
202002,2005,행당동,2,79.51,449,504,0.13913080625969,0.0876561588205474,17097
202002,2019,행당동,6,29.3,449,504,0.13913080625969,0.2992453737754612,33000
202002,2005,행당동,3,46.36,449,504,0.13913080625969,0.0767973737259779,20000
202002,2005,행당동,3,83.47,449,504,0.13913080625969,0.1072175115586909,15707
202002,2019,행당동,5,29.3,449,504,0.13913080625969,0.2992453737754612,33000
202002,2005,행당동,1,19.59,449,504,0.13913080625969,0.1566185411550105,15170
202002,2019,행당동,4,46.65,449,504,0.13913080625969,0.3082120839514865,33414
202002,2019,행당동,4,46.65,449,504,0.13913080625969,0.3082120839514865,33414
202002,2013,행당동,4,23.16,449,504,0.13913080625969,0.0447150011876338,22560
202002,2013,행당동,2,34.61,449,504,0.13913080625969,0.0447150011876338,30341
202002,2016,행당동,5,29.86,449,504,0.13913080625969,0.2053695054301922,25000
202002,2016,행당동,5,29.86,449,504,0.13913080625969,0.2053695054301922,25000
202002,2005,행당동,3,39.31,449,504,0.13913080625969,0.0767973737259779,27560
202002,2003,행당동,3,44.76,449,504,0.13913080625969,0.086328052409394,14780
202002,2018,행당동,10,28.16,449,504,0.13913080625969,0.3364024345969925,33000
202002,1986,행당동,-1,71.94,449,504,0.13913080625969,0.5219734135812932,25000
202002,2019,행당동,2,48.3,449,504,0.13913080625969,0.3082120839514865,33000
202002,2013,행당동,3,14.75,449,504,0.13913080625969,0.2552258056629403,16756
202002,2004,행당동,3,16.15,449,504,0.13913080625969,0.1250942939437481,11390
202002,2016,행당동,6,25.44,449,504,0.13913080625969,0.2053360157599167,27000
202002,2015,행당동,4,36.65,449,504,0.13913080625969,0.2067049151697886,22000
202002,2003,행당동,4,60.66,449,504,0.13913080625969,0.1416619459690394,31951
202002,2013,행당동,4,41.21,449,504,0.13913080625969,0.2164149690886704,12707
202002,2001,행당동,1,46.85,449,504,0.13913080625969,0.2563674461978663,18000
202002,2014,행당동,5,25.77,449,504,0.13913080625969,0.0896894501088174,18000
202002,2013,행당동,5,21.95,449,504,0.13913080625969,0.0447150011876338,21487
202002,2016,행당동,3,29.86,449,504,0.13913080625969,0.2053695054301922,24000
202002,1999,응봉동,1,51.78,18,165,0.1684667888872718,0.3085566492676442,18000
202002,1998,응봉동,3,32.34,18,165,0.1684667888872718,0.4939584066382661,9000
202002,1992,응봉동,1,41.28,18,165,0.1684667888872718,0.4800312367744667,8000
202002,2003,응봉동,1,59.82,18,165,0.1684667888872718,0.272076364728027,28000
202002,2003,응봉동,3,68.4,18,165,0.1684667888872718,0.1974017659082913,27000
202002,1994,금호동1가,3,44.65,38,118,0.1570643267387269,0.3183583044616414,10000
202002,1994,금호동1가,1,17.28,38,118,0.1570643267387269,0.3183583044616414,9000
202002,1994,금호동1가,1,17.28,38,118,0.1570643267387269,0.3183583044616414,9000
202002,1996,금호동1가,1,36.6,38,118,0.1570643267387269,0.323197657660956,15634
202002,1994,금호동1가,2,34.85,38,118,0.1570643267387269,0.4345803804565743,13000
202002,1994,금호동1가,2,34.85,38,118,0.1570643267387269,0.4345803804565743,13000
202002,2003,금호동2가,3,65.07,61,95,0.1929204872803092,0.2810798916782244,24000
202002,2003,금호동2가,1,70.61,61,95,0.1929204872803092,0.3285288126375376,15000
202002,2017,금호동2가,2,51.61,61,95,0.1929204872803092,0.3309571087718803,29560
202002,2003,금호동2가,4,62.64,61,95,0.1929204872803092,0.2420228423413012,23926
202002,2003,금호동2가,2,67.14,61,95,0.1929204872803092,0.2810798916782244,24000
202002,2019,금호동3가,2,42.03,78,134,0.1325258315015504,0.5722799820658746,23000
202002,2004,금호동3가,2,31.11,78,134,0.1325258315015504,0.3787807239313616,10853
202002,1999,금호동3가,1,59.83,78,134,0.1325258315015504,0.3626953010851531,22487
202002,2000,금호동3가,4,50.01,78,134,0.1325258315015504,0.4862492308618896,15634
202002,2006,금호동3가,1,40.11,78,134,0.1325258315015504,0.6766560647356439,30000
202002,1993,금호동3가,4,42.08,78,134,0.1325258315015504,0.7108853883408389,12000
202002,2012,금호동3가,3,45.24,78,134,0.1325258315015504,0.6054654261432083,16200
202002,2012,금호동3가,3,45.24,78,134,0.1325258315015504,0.6054654261432083,16200
202002,1995,금호동3가,3,50.7,78,134,0.1325258315015504,0.5148218247263296,20000
202002,1996,금호동3가,4,80.96,78,134,0.1325258315015504,0.7798426416988176,29000
202002,2003,금호동4가,1,44.59,69,195,0.2749366743830267,0.3478538894988038,18000
202002,1987,옥수동,1,150.58,73,179,0.2304521073965688,0.6379241586586559,70000
202002,2013,옥수동,1,12.54,73,179,0.2304521073965688,0.4730094909573672,7000
202002,2013,옥수동,1,12.3,73,179,0.2304521073965688,0.4730094909573672,7500
202002,1986,성수동1가,1,54.36,375,483,0.5016939780633278,0.4707276244057436,18000
202002,2003,성수동1가,2,57.24,375,483,0.5016939780633278,0.4367403790587325,27341
202002,2012,성수동1가,5,17.5,375,483,0.5016939780633278,0.1848083978027301,14707
202002,1991,성수동1가,1,59.7,375,483,0.5016939780633278,0.7877387158506678,20000
202002,1997,성수동1가,2,48.8,375,483,0.5016939780633278,0.7234508569900707,17000
202002,2019,성수동1가,4,37.25,375,483,0.5016939780633278,0.2031779638581713,24000
202002,2007,성수동1가,4,84.85,375,483,0.5016939780633278,0.620182086843589,28000
202002,2007,성수동1가,4,84.85,375,483,0.5016939780633278,0.620182086843589,28000
202002,1987,성수동1가,3,67.35,375,483,0.5016939780633278,0.2734098073828437,25000
202002,2019,성수동1가,2,27.69,375,483,0.5016939780633278,0.2031779638581713,22487
202002,2017,성수동1가,5,28.89,375,483,0.5016939780633278,0.1796287382481459,25700
202002,1978,성수동1가,1,62.31,375,483,0.5016939780633278,0.361814854200557,14000
202002,2012,성수동1가,4,12.0,375,483,0.5016939780633278,0.2389256226916387,15048
202002,2013,성수동1가,3,52.51,375,483,0.5016939780633278,0.3231638100161786,28000
202002,1997,성수동1가,1,43.74,375,483,0.5016939780633278,0.7234508569900707,6500
202002,1992,성수동1가,2,39.57,375,483,0.5016939780633278,0.7663209072647809,18000
202002,2003,성수동1가,2,54.89,375,483,0.5016939780633278,0.4367403790587325,34731
202002,1993,성수동1가,2,26.85,375,483,0.5016939780633278,0.5606295879736374,6000
202002,2008,성수동1가,3,83.39,375,483,0.5016939780633278,0.3072564100638577,30000
202002,2008,성수동1가,3,83.39,375,483,0.5016939780633278,0.3072564100638577,30000
202002,1979,성수동1가,2,73.42,375,483,0.5016939780633278,0.4649240068427592,27560
202002,2006,성수동1가,5,84.9,375,483,0.5016939780633278,0.7701010242109638,29000
202002,2006,성수동1가,3,61.2,375,483,0.5016939780633278,0.6801789248764867,23000
202002,1996,성수동1가,1,51.85,375,483,0.5016939780633278,0.7359454970731549,10000
202002,2006,성수동1가,3,61.2,375,483,0.5016939780633278,0.6801789248764867,23000
202002,2006,성수동1가,3,69.78,375,483,0.5016939780633278,0.8894026259960031,22000
202002,1985,성수동2가,3,54.0,577,590,0.2007932979569494,0.6858113645290962,22926
202002,2019,성수동2가,5,16.94,577,590,0.2007932979569494,0.3896354907283427,25000
202002,2017,성수동2가,6,23.715,577,590,0.2007932979569494,0.5635993330427613,24000
202002,2017,성수동2가,5,29.7605,577,590,0.2007932979569494,0.5635993330427613,23500
202002,2016,성수동2가,4,28.6,577,590,0.2007932979569494,0.4091792922457162,21500
202002,1996,성수동2가,3,37.44,577,590,0.2007932979569494,0.9849614925548472,10000
202002,2000,성수동2가,2,40.11,577,590,0.2007932979569494,1.0323028893226256,14463
202002,1981,성수동2가,2,78.05,577,590,0.2007932979569494,0.7190942098173384,25000
202002,2011,성수동2가,3,27.26,577,590,0.2007932979569494,0.519191026748363,14170
202002,2017,성수동2가,3,29.1375,577,590,0.2007932979569494,0.558609263660837,23000
202002,1983,성수동2가,1,47.52,577,590,0.2007932979569494,0.924988472056315,15000
202002,2017,성수동2가,2,29.81,577,590,0.2007932979569494,0.4614849080073936,25000
202002,2012,성수동2가,4,16.43,577,590,0.2007932979569494,0.3201975341598772,14170
202002,2017,성수동2가,4,27.74,577,590,0.2007932979569494,0.3012560404499999,22000
202002,2014,성수동2가,5,16.84,577,590,0.2007932979569494,0.5399460605635739,11000
202002,2012,성수동2가,5,18.15,577,590,0.2007932979569494,0.3409665959498214,12243
202002,2002,성수동2가,4,74.43,577,590,0.2007932979569494,0.5859027188831791,30000
202002,2019,성수동2가,7,13.88,577,590,0.2007932979569494,0.3896354907283427,26000
202002,2017,성수동2가,3,29.2,577,590,0.2007932979569494,0.6387730701827147,21300
202002,2012,성수동2가,2,18.0,577,590,0.2007932979569494,0.2226290687922561,15634
202002,2012,성수동2가,3,16.8,577,590,0.2007932979569494,0.43289092313013,13092
202002,2016,성수동2가,5,27.21,577,590,0.2007932979569494,0.4595670471977598,24000
202002,2004,성수동2가,4,66.76,577,590,0.2007932979569494,0.8043504424294208,31268
202002,2016,성수동2가,6,29.79,577,590,0.2007932979569494,0.5114542890087868,24100
202002,2016,성수동2가,3,28.16,577,590,0.2007932979569494,0.5058662403874556,22500
202002,1983,성수동2가,1,49.68,577,590,0.2007932979569494,0.924988472056315,14500
202002,2014,성수동2가,5,16.91,577,590,0.2007932979569494,0.6076848061854379,10000
202002,2017,성수동2가,6,40.68,577,590,0.2007932979569494,0.4887485980156654,30000
202002,2014,성수동2가,3,29.84,577,590,0.2007932979569494,0.453267409324975,23487
202002,2012,성수동2가,2,18.62,577,590,0.2007932979569494,0.2226290687922561,17097
202002,1978,성수동2가,4,40.36,577,590,0.2007932979569494,0.676403389915697,9000
202002,2012,성수동2가,3,29.91,577,590,0.2007932979569494,0.43289092313013,22000
202002,2016,성수동2가,5,16.93,577,590,0.2007932979569494,0.4091792922457162,13100
202002,1982,성수동2가,2,44.03,577,590,0.2007932979569494,0.4138044169568568,20000
202002,2002,송정동,4,59.07,41,302,0.3423826319530213,0.8614469976590492,19560
202002,2019,송정동,4,45.64,41,302,0.3423826319530213,0.7703659920245468,29000
202002,2017,송정동,4,29.91,41,302,0.3423826319530213,0.6630047477315333,30268
202002,2004,송정동,3,90.69,41,302,0.3423826319530213,0.6766807538752745,9000
202002,2016,송정동,3,52.38,41,302,0.3423826319530213,0.8053489365275834,23500
202002,2019,송정동,4,45.64,41,302,0.3423826319530213,0.7703659920245468,8000
202002,2019,송정동,4,45.64,41,302,0.3423826319530213,0.7703659920245468,29000
202002,2011,송정동,2,12.01,41,302,0.3423826319530213,0.6806361990047283,7500
202003,2013,하왕십리동,7,12.87,94,268,0.1046213120132889,0.3538559498882893,10000
202003,2011,홍익동,4,12.0,77,81,0.1804761603730131,0.3346527069960172,12500
202003,2018,홍익동,4,38.77,77,81,0.1804761603730131,0.3213436619798541,31000
202003,2011,도선동,4,12.46,108,66,0.0389380766950148,0.2893395292727414,10585
202003,2012,도선동,3,14.83,108,66,0.0389380766950148,0.3245810821367836,13000
202003,2019,도선동,4,16.47,108,66,0.0389380766950148,0.1583563329977921,18560
202003,2018,도선동,4,28.66,108,66,0.0389380766950148,0.3779747604638721,23000
202003,2012,도선동,2,17.56,108,66,0.0389380766950148,0.382163479780204,16634
202003,2012,도선동,3,14.6,108,66,0.0389380766950148,0.3245810821367836,13600
202003,1984,마장동,2,77.41,131,403,0.2093272735348379,0.1482432519622367,26634
202003,2017,마장동,3,34.71,131,403,0.2093272735348379,0.2622041573561665,25000
202003,2013,마장동,3,14.96,131,403,0.2093272735348379,0.2616319480959211,14170
