자치구,안심 주소,lat,lng,cctv_cnt,수정 일시,dong
성동구,C664_(고정1)2_새길유치원,37.5411,127.0509,1,2022-12-01,성수동2가
성동구,C664_(고정2)7_성수1가1동주민센터,37.5411,127.0509,1,2022-12-01,성수동2가
성동구,C664_(회전)_뚝섬로5길 9,37.5411,127.0509,1,2022-12-01,성수동2가
성동구,C668_(고정1)3_경동초교,37.5463,127.0478,1,2022-12-01,성수동1가
성동구,C668_(고정2)9_뚝섬역6번출구,37.5463,127.0478,1,2022-12-01,성수동1가
성동구,C668_(고정3)1_경일고교,37.5463,127.0478,1,2022-12-01,성수동1가
성동구,C668_(고정4)7_뚝섬역7번출구,37.5463,127.0478,1,2022-12-01,성수동1가
성동구,C668_(회전)_상원1길 29,37.5463,127.0478,1,2022-12-01,성수동1가
성동구,C669_(고정1)3_용답역,37.5683,127.0482,1,2022-12-01,용답동
성동구,C669_(고정2)7_신답역,37.5683,127.0482,1,2022-12-01,용답동
성동구,C669_(고정3)1_용답1길 10-1 (분기A),37.5686,127.0491,1,2022-12-01,용답동
성동구,C669_(고정4)7_용답1길 5-2 (분기B),37.5684,127.0486,1,2022-12-01,용답동
성동구,C669_(고정5)7_용답1길 7 (분기C),37.5685,127.0489,1,2022-12-01,용답동
성동구,C669_(회전)_용답길 15,37.5683,127.0482,1,2022-12-01,용답동
성동구,C670_(고정1)3_강변금호타운,37.536,127.0571,1,2022-12-01,성수동2가
성동구,C670_(고정2)7_모닝마트,37.536,127.0571,1,2022-12-01,성수동2가
성동구,C670_(회전)_둘레21길 17 부근,37.536,127.0571,1,2022-12-01,성수동2가
성동구,C671_(고정1)7_살곶이다리_성수동1가 656-40,37.5525,127.0474,1,2022-12-01,성수동1가
성동구,C671_(고정2)8_살곶이다리방향_성수동1가 656-40,37.5525,127.0474,1,2022-12-01,성수동1가
성동구,C671_(고정3)6_광나루로방향_성수동1가 656-40,37.5525,127.0474,1,2022-12-01,성수동1가
성동구,C671_(영상비상벨)4_성동교교차로_성수동1가 656-40,37.5525,127.0474,1,2022-12-01,성수동1가
성동구,C672_(고정1)2_한신무학입구,37.563,127.0284,1,2022-12-01,하왕십리동
성동구,C672_(고정2)4_블루빌아파트,37.563,127.0284,1,2022-12-01,하왕십리동
성동구,C672_(회전)_왕십리로31나길23,37.563,127.0284,1,2022-12-01,하왕십리동
성동구,C673_(고정1)2_신영지웰,37.5624,127.0307,1,2022-12-01,하왕십리동
성동구,C673_(고정2)8_상왕십리역,37.5624,127.0307,1,2022-12-01,하왕십리동
성동구,C673_(고정3)1_골목길(남서),37.5624,127.0307,1,2022-12-01,하왕십리동
성동구,C673_(회전)_무학봉15길11-1,37.5624,127.0307,1,2022-12-01,하왕십리동
성동구,C674_(고정1)6_마장치안센터,37.5687,127.0364,1,2022-12-01,마장동
성동구,C674_(고정2)8_국민건강보험공단,37.5687,127.0364,1,2022-12-01,마장동
성동구,C674_(고정3)2_도선사거리인근,37.5687,127.0364,1,2022-12-01,마장동
성동구,C674_(회전)_마장로29길24,37.5687,127.0364,1,2022-12-01,마장동
성동구,C675_(고정1)3_사근초교,37.5627,127.0467,1,2022-12-01,사근동
성동구,C675_(고정2)4_한양사대부중,37.5627,127.0467,1,2022-12-01,사근동
성동구,C675_(회전)_사근동11길 33-27,37.5627,127.0467,1,2022-12-01,사근동
성동구,C676_(고정1)2_행당역,37.5581,127.0296,1,2022-12-01,행당동
성동구,C676_(고정2)8_행당제2동주민센터,37.5581,127.0296,1,2022-12-01,행당동
성동구,C676_(회전)_행당로95,37.5581,127.0296,1,2022-12-01,행당동
성동구,C677_(고정1)2_골목길(남),37.5502,127.0325,1,2022-12-01,응봉동
성동구,C677_(고정2)1_응봉파출소,37.5502,127.0325,1,2022-12-01,응봉동
성동구,C677_(고정3)1_응봉파출소_서당로62길18,37.5502,127.0325,1,2022-12-01,응봉동
성동구,C677_(회전)_독서당로62길18,37.5502,127.0325,1,2022-12-01,응봉동
성동구,C678_(고정1)6_금호동성당,37.5519,127.0193,1,2022-12-01,금호동2가
성동구,C678_(고정2)8_신금호역,37.5519,127.0193,1,2022-12-01,금호동2가
성동구,C678_(고정3)2_화단삼거리,37.5519,127.0193,1,2022-12-01,금호동2가
성동구,C678_(회전)_금호산길41,37.5519,127.0193,1,2022-12-01,금호동2가
성동구,C679_(고정1)1_옥수사거리,37.5461,127.0179,1,2022-12-01,금호동4가
성동구,C679_(고정2)7_금옥초,37.5461,127.0179,1,2022-12-01,금호동4가
성동구,C679_(고정3)9_금남시장,37.5461,127.0179,1,2022-12-01,금호동4가
성동구,C679_(회전)_독서당로251,37.5461,127.0179,1,2022-12-01,금호동4가
성동구,C681_(고정1)3_중앙슈퍼,37.5501,127.0656,1,2022-12-01,송정동
성동구,C681_(고정2)9_송원초교,37.5501,127.0656,1,2022-12-01,송정동
성동구,C681_(고정3)1_골목길(남서),37.5501,127.0656,1,2022-12-01,송정동
성동구,C681_(회전)_송정12길1,37.5501,127.0656,1,2022-12-01,송정동
성동구,C682_(고정1)3_골목길(남동),37.5506,127.0656,1,2022-12-01,송정동
성동구,C682_(고정2)1_성동세무서,37.5506,127.0656,1,2022-12-01,송정동
성동구,C682_(고정3)9_군자교 방향,37.5505,127.0657,1,2022-12-01,송정동
성동구,C682_(회전)_송정길 60,37.5505,127.0657,1,2022-12-01,송정동
성동구,C683_(DFS)_용답동29_용답초교정문 주변,37.561,127.0544,1,2022-12-01,용답동
성동구,C683_(고정1)9_골목길(북동),37.561,127.0544,1,2022-12-01,용답동
성동구,C683_(고정2)3_전농천 방향,37.561,127.0544,1,2022-12-01,용답동
성동구,C683_(고정3)1_용답초교,37.561,127.0544,1,2022-12-01,용답동
성동구,C683_(고정4)7_용답초 정문 방향,37.561,127.0544,1,2022-12-01,용답동
성동구,C683_(영상비상벨)_용답27길 1,37.561,127.0544,1,2022-12-01,용답동
성동구,C683_(회전)_용답동29 (주정차),37.561,127.0544,1,2022-12-01,용답동
성동구,C684_(고정1)2_래미안옥수리버젠,37.5495,127.0126,1,2022-12-01,옥수동
성동구,C684_(고정2)9_응봉근린공원,37.5495,127.0126,1,2022-12-01,옥수동
성동구,C684_(고정3)7_남산타운아파트,37.5495,127.0126,1,2022-12-01,옥수동
성동구,C684_(회전)_매봉18길1,37.5495,127.0126,1,2022-12-01,옥수동
성동구,C685_(고정1)4_리버뷰자이_행당6구역_육교,37.5567,127.0394,1,2022-12-01,행당동
성동구,C685_(고정2)6_서울숲더샵_행당6구역_육교,37.5567,127.0394,1,2022-12-01,행당동
성동구,C685_(고정3)8_행당6구역 육교 엘레베이터1,37.5567,127.0394,1,2022-12-01,행당동
성동구,C685_(고정4)8_행당6구역 육교 엘레베이터2,37.5567,127.0394,1,2022-12-01,행당동
성동구,C685_(회전)_행당6구역_육교,37.5567,127.0394,1,2022-12-01,행당동
성동구,C686_(고정1)4_현대아파트_하왕십리동 1000-594,37.5595,127.0253,1,2022-12-01,하왕십리동
성동구,C686_(고정2)6_무학현대_하왕십리동 1000-594,37.5595,127.0253,1,2022-12-01,하왕십리동
성동구,C687_(고정1)4_왕십리자이,37.5603,127.0268,1,2022-12-01,하왕십리동
성동구,C687_(고정2)6_무학현대,37.5603,127.0268,1,2022-12-01,하왕십리동
성동구,C687_(고정3)1_현대아파트,37.5603,127.0268,1,2022-12-01,하왕십리동
성동구,C687_(회전)_무학봉길 36(주정차),37.5603,127.0268,1,2022-12-01,하왕십리동
성동구,C688_(고정1)3_무학초교(계단중간)_왕십리로31나길 18,37.5627,127.029,1,2022-12-01,하왕십리동
성동구,C688_(영상비상벨)3_무학초교_왕십리로31나길 18,37.5627,127.029,1,2022-12-01,하왕십리동
성동구,C689_(고정1)8_왕십리역_왕십리로 280,37.5588,127.0386,1,2022-12-01,행당동
성동구,C689_(고정2)2_서울숲리버뷰자이_왕십리로 280,37.5588,127.0386,1,2022-12-01,행당동
성동구,C689_(영상비상벨)6_한양시장_왕십리로 280,37.5588,127.0386,1,2022-12-01,행당동
성동구,C690_(고정1)8_성동고교,37.5579,127.0242,1,2022-12-01,하왕십리동
성동구,C690_(고정2)6_행당역풍림아이원,37.5579,127.0242,1,2022-12-01,하왕십리동
성동구,C690_(고정3)4_본향 교회,37.5579,127.0242,1,2022-12-01,하왕십리동
성동구,C690_(고정4)8_금복초 후문 주변(번호인식),37.5579,127.0242,1,2022-12-01,하왕십리동
성동구,C690_(고정5)8_금복초 후문 주변(피플카운팅),37.5579,127.0242,1,2022-12-01,하왕십리동
성동구,C690_(회전)_난계로 67,37.5579,127.0242,1,2022-12-01,하왕십리동
성동구,C691_(고정1)3_옥수터널_옥수동536-8,37.5466,127.0136,1,2022-12-01,옥수동
성동구,C691_(고정2)1_동호초교_옥수동536-8,37.5466,127.0136,1,2022-12-01,옥수동
성동구,C691_(고정3)7_남산타운아파트,37.5466,127.0136,1,2022-12-01,옥수동
성동구,C691_(회전)_매봉길(맑은샘 어린이집)주변 (주정차),37.5466,127.0136,1,2022-12-01,옥수동
성동구,C692_(고정1)6_두모갓교회_금호산2길 34,37.5486,127.0233,1,2022-12-01,금호동3가
성동구,C692_(고정2)4_금남시장_금호산2길 34,37.5486,127.0233,1,2022-12-01,금호동3가
성동구,C692_(고정3)2_국민은행_금호산2길 34,37.5486,127.0233,1,2022-12-01,금호동3가
성동구,C692_(영상비상벨)6_두모갓교회_금호산2길 34,37.5486,127.0234,1,2022-12-01,금호동3가
성동구,C693_(고정1)8_화단삼거리_장터길 34-9,37.5482,127.0198,1,2022-12-01,금호동4가
성동구,C693_(고정2)4_금호역_장터길 34-9,37.5482,127.0198,1,2022-12-01,금호동4가
성동구,C693_(영상비상벨)4_금호역_장터길 34-9,37.5482,127.0198,1,2022-12-01,금호동4가
성동구,C694_(고정1)2_옥수역_독서당로42길 6-4,37.5448,127.017,1,2022-12-01,옥수동
성동구,C694_(고정2)8_금옥초교_독서당로42길 6-4,37.5448,127.017,1,2022-12-01,옥수동
성동구,C697_(고정1)4_무단투기_무학로8길 8,37.5657,127.0316,1,2022-12-01,홍익동
성동구,C697_(고정2)4_센트라스_무학로8길 8,37.5657,127.0316,1,2022-12-01,홍익동
성동구,C697_(고정3)6_한국예술고교_무학로8길 8,37.5657,127.0316,1,2022-12-01,홍익동
성동구,C699_(고정1)3_조양교회_뚝섬로1가길 14,37.5424,127.0472,1,2022-12-01,성수동1가
성동구,C699_(고정2)7_장미아파트_뚝섬로1가길 14,37.5424,127.0472,1,2022-12-01,성수동1가
성동구,C699_(영상비상벨)7_조양교회_뚝섬로1가길 14,37.5424,127.0472,1,2022-12-01,성수동1가
성동구,C700_(고정1)7_서울숲역방향_성수일로1길 9,37.5417,127.0477,1,2022-12-01,성수동1가
성동구,C700_(고정2)1_경일초교_성수일로1길 9,37.5417,127.0477,1,2022-12-01,성수동1가
성동구,C700_(고정3)8_경일고교_성수일로1길 9,37.5417,127.0477,1,2022-12-01,성수동1가
성동구,C700_(회전)_성수일로1길 9,37.5417,127.0477,1,2022-12-01,성수동1가
성동구,C701_(고정1)9_무학유치원_무학봉15가길 7,37.561,127.0303,1,2022-12-01,하왕십리동
성동구,C701_(고정2)6_새마을금고_무학봉15가길 7,37.561,127.0303,1,2022-12-01,하왕십리동
성동구,C701_(고정3)4_무학현대_무학봉15가길 7,37.561,127.0303,1,2022-12-01,하왕십리동
성동구,C701_(고정4)3_CU행당으뜸점_무학봉15가길 7,37.561,127.0303,1,2022-12-01,하왕십리동
성동구,C701_(회전)_무학봉15가길 7,37.561,127.0303,1,2022-12-01,하왕십리동
성동구,C702_(고정1)9_무학초교_무학봉11가길 11,37.5613,127.0291,1,2022-12-01,하왕십리동
성동구,C702_(고정2)4_무학현대_무학봉11가길 11,37.5613,127.0291,1,2022-12-01,하왕십리동
성동구,C702_(영상비상벨)4_한신무학_무학봉11가길 11,37.5613,127.0291,1,2022-12-01,하왕십리동
성동구,C703_(고정1)4_무학현대_무학봉11길 17,37.5617,127.029,1,2022-12-01,하왕십리동
성동구,C703_(고정2)3_골목길(남동)_무학봉11길 17,37.5617,127.029,1,2022-12-01,하왕십리동
성동구,C703_(영상비상벨)2_신영스포츠센터_무학봉11길 17,37.5616,127.029,1,2022-12-01,하왕십리동
성동구,C704_(고정1)1_무학현대_무학봉15가길 19,37.5619,127.0293,1,2022-12-01,하왕십리동
성동구,C704_(고정2)9_무학초교_무학봉15가길 19,37.5619,127.0293,1,2022-12-01,하왕십리동
성동구,C704_(고정3)7_한신무학_무학봉15가길 19,37.5619,127.0293,1,2022-12-01,하왕십리동
성동구,C704_(영상비상벨)3_왕십리2동주민센터_무학봉15가길 19,37.5618,127.0293,1,2022-12-01,하왕십리동
성동구,C706_(고정1)3_마장역_마장로39가길 14,37.5663,127.0421,1,2022-12-01,마장동
성동구,C706_(고정2)9_마장2교교차로_마장로39가길 14,37.5663,127.0421,1,2022-12-01,마장동
성동구,C706_(회전)_마장로39가길 14,37.5663,127.0421,1,2022-12-01,마장동
성동구,C709_(고정1)1_다울아크로빌_왕십리로21마길 17,37.5601,127.0304,1,2022-12-01,행당동
성동구,C709_(고정2)9_신영지웰_왕십리로21마길 17,37.5601,127.0304,1,2022-12-01,행당동
성동구,C709_(고정3)1_왕십리로21마길 21-11 (분기),37.5601,127.0304,1,2022-12-01,행당동
성동구,C709_(영상비상벨)_신영지웰_왕십리로21마길 17,37.5601,127.0304,1,2022-12-01,행당동
성동구,C712_(고정1)2_성수감자탕인근_연무장길 42,37.5434,127.0541,1,2022-12-01,성수동2가
성동구,C712_(고정2)8_성수역4번_연무장길 42,37.5434,127.0541,1,2022-12-01,성수동2가
성동구,C712_(고정3)2_연무장길 38-2(분기),37.5429,127.0538,1,2022-12-01,성수동2가
성동구,C713_(고정1)3_무단투기.동부기동대_성수이로7길 38,37.5425,127.0534,1,2022-12-01,성수동2가
성동구,C713_(고정2)7_금호2차_성수이로7길 38,37.5425,127.0534,1,2022-12-01,성수동2가
성동구,C714_(고정1)9_골목길(북동)_성수일로4길 37,37.5421,127.0529,1,2022-12-01,성수동2가
성동구,C714_(고정2)2_무단투기.서울숲힐스테이트_성수일로4길 37,37.5421,127.0529,1,2022-12-01,성수동2가
성동구,C715_(고정1)9_골목길(북동)_성수일로4길 33,37.5421,127.0524,1,2022-12-01,성수동2가
성동구,C715_(고정2)3_무단투기_성수일로4길 33,37.5421,127.0524,1,2022-12-01,성수동2가
성동구,C716_(고정1)7_상원삼거리_광나루로2길14,37.5496,127.0535,1,2022-12-01,성수동2가
성동구,C716_(고정2)3_성수2가3동주민센터_광나루로2길14,37.5497,127.0534,1,2022-12-01,성수동2가
성동구,C716_(영상비상벨)1_성수어린이집 앞,37.5496,127.0535,1,2022-12-01,성수동2가
성동구,C717_(고정1)1_뚝섬역교차로_아차산로1길 11,37.5491,127.0458,1,2022-12-01,성수동1가
성동구,C717_(고정2)9_성일어린이집_아차산로1길 11,37.5491,127.0458,1,2022-12-01,성수동1가
성동구,C718_(고정1)2_힐스테이트_금호4가 지하보차도 입구,37.5477,127.0261,1,2022-12-01,금호동4가
성동구,C719_(고정1)8_금호초교_금호산6길 6-14,37.5499,127.0201,1,2022-12-01,금호동3가
성동구,C720_(고정1)7_막다른 골목(북서)_장터3길 6,37.5486,127.0203,1,2022-12-01,금호동3가
성동구,C721_(고정1)4_댕댕이하우스_왕십리로10길 5-13,37.5474,127.0454,1,2022-12-01,성수동1가
성동구,C722_(고정1)6_비츠로빌딩_성덕정길 144,37.5364,127.0593,1,2022-12-01,성수동2가
성동구,C722_(고정2)4_제민약국_성덕정길 144,37.5364,127.0593,1,2022-12-01,성수동2가
성동구,C722_(고정3)8_미스터피자_성덕정길 144(분기),37.5364,127.0593,1,2022-12-01,성수동2가
성동구,C722_(고정4)1_성수미성빌라_성덕정길 144,37.5364,127.0593,1,2022-12-01,성수동2가
성동구,C722_(고정5)2_성덕정길 130-18 (분기),37.5365,127.0581,1,2022-12-01,성수동2가
성동구,C722_(회전)_성덕정길 144,37.5364,127.0593,1,2022-12-01,성수동2가
성동구,C724_(고정1)7_금호동우체국_무수막길 89-31(분기),37.5537,127.0202,1,2022-12-01,금호동2가
성동구,C724_(고정2)6_금호고등학교_무수막길 89-31,37.5537,127.0202,1,2022-12-01,금호동2가
성동구,C724_(고정3)4_금호중앙교회_무수막길 89-31,37.5537,127.0202,1,2022-12-01,금호동2가
성동구,C725_(고정1)6_BHC치킨_금호산2길 7-1,37.5488,127.0205,1,2022-12-01,금호동3가
성동구,C725_(고정2)4_스쿨푸드_금호산2길 7-1,37.5487,127.0205,1,2022-12-01,금호동3가
성동구,C725_(회전)_금호산2길 7-1,37.5488,127.0205,1,2022-12-01,금호동3가
성동구,C726_(고정1)3_전농천_용답25길 4-17,37.5616,127.0546,1,2022-12-01,용답동
성동구,C726_(고정2)7_은영주택_용답25길 4-17,37.5616,127.0546,1,2022-12-01,용답동
성동구,C726_(고정3)1_용답초등학교_용답25길 4-17,37.5616,127.0546,1,2022-12-01,용답동
성동구,C726_(회전)_용답25길 4-17,37.5616,127.0546,1,2022-12-01,용답동
성동구,C727_(고정1)8_금관빌딩_용답길 167,37.5633,127.0559,1,2022-12-01,용답동
성동구,C727_(고정2)4_명이비인후과_용답길 167,37.5633,127.0559,1,2022-12-01,용답동
성동구,C727_(고정3)2_구룡빌딩_용답길 167,37.5633,127.0559,1,2022-12-01,용답동
성동구,C727_(고정4)5_비상벨_용답길 167,37.5633,127.0559,1,2022-12-01,용답동
성동구,C727_(회전)_용답길 167,37.5633,127.0559,1,2022-12-01,용답동
성동구,C728_(고정1)8_태양앵글_아차산로1길 30,37.5505,127.0464,1,2022-12-01,성수동1가
성동구,C728_(회전)_아차산로1길 30,37.5505,127.0464,1,2022-12-01,성수동1가
성동구,C729_(고정1)7_고산자로2다길 46,37.5559,127.0367,1,2022-12-01,행당동
성동구,C729_(고정2)3_고산자로2다길 46,37.5559,127.0367,1,2022-12-01,행당동
성동구,C730_(고정1)2_한남하이츠_독서당로39길34,37.5408,127.0096,1,2022-12-01,옥수동
성동구,C735_(고정1)3_동부간선도로_행당동81-1,37.5537,127.0454,1,2022-12-01,행당동
성동구,C735_(고정2)1_성동소방서_행당동81-1,37.5537,127.0454,1,2022-12-01,행당동
성동구,C735_(고정3)9_살곶이체육공원_행당동81-1,37.5537,127.0454,1,2022-12-01,행당동
성동구,C735_(영상비상벨)_행당동81-1,37.5537,127.0454,1,2022-12-01,행당동
성동구,C735_(회전)_행당동81-1,37.5537,127.0454,1,2022-12-01,행당동
성동구,C736_(영상비상벨)_대우아파트방향_독서당로47가길26,37.5472,127.019,1,2022-12-01,금호동4가
성동구,C737_(고정1)4_우리마트_사근동12길 1,37.561,127.0485,1,2022-12-01,사근동
성동구,C737_(고정2)3_벽산아파트_사근동12길 1,37.561,127.0485,1,2022-12-01,사근동
성동구,C738_(영상비상벨)_응봉동 265-7,37.5524,127.0317,1,2022-12-01,응봉동
성동구,C739_(고정1)7_대현산공원_응봉동 265-86,37.5527,127.0302,1,2022-12-01,응봉동
성동구,C739_(고정2)6_대명건재_응봉동 265-86,37.5527,127.0302,1,2022-12-01,응봉동
성동구,C740_(영상비상벨)_응봉동 265-161,37.5519,127.0299,1,2022-12-01,응봉동
성동구,C741_(영상비상벨)_응봉동 265-69,37.5521,127.0304,1,2022-12-01,응봉동
성동구,C743_(고정1)6_금옥초등학교_동호로 76-3,37.5459,127.0163,1,2022-12-01,금호동4가
성동구,C744_(고정1)3_한양수퍼_무학로14가길 24,37.5683,127.0347,1,2022-12-01,마장동
성동구,C744_(고정2)7_삼흥미트_무학로14가길 24,37.5683,127.0347,1,2022-12-01,마장동
성동구,C744_(고정3)9_동명초등학교_무학로14가길 24,37.5683,127.0347,1,2022-12-01,마장동
성동구,C745_(고정1)4_서울숲더 乍의퓰뵀 _살곶이4길 16,37.5562,127.0425,1,2022-12-01,행당동
성동구,C745_(고정2)6_한양대역_살곶이4길 16,37.5562,127.0425,1,2022-12-01,행당동
성동구,C745_(고정3)4_서울숲더 乍의퓰뵀 _살곶이4길 16(분기),37.5562,127.0425,1,2022-12-01,행당동
성동구,C745_(고정4)6_한양대역_살곶이4길 16 (분기),37.5562,127.0425,1,2022-12-01,행당동
성동구,C746_(고정1)3_경수중학교_성수이로8길,37.539,127.0567,1,2022-12-01,성수동2가
성동구,C746_(고정2)4_성진교회_성수이로8길,37.5391,127.0564,1,2022-12-01,성수동2가
성동구,C746_(고정3)7_동부경찰관 기동대_성수이로8길,37.5391,127.0564,1,2022-12-01,성수동2가
성동구,C747_(고정1)4_연세소아과방향,37.5411,127.0171,1,2022-12-01,옥수동
성동구,C747_(고정2)9_옥수역방향,37.5412,127.0172,1,2022-12-01,옥수동
성동구,C747_(고정3)7_옥정초방향 (분기),37.5411,127.0171,1,2022-12-01,옥수동
성동구,C747_(회전)_옥수동 367-9,37.5412,127.0172,1,2022-12-01,옥수동
성동구,C748_(고정1)7_로데오 곱창,37.5616,127.0525,1,2022-12-01,용답동
성동구,C748_(고정2)9_영지산업 인테리어필름,37.5616,127.0525,1,2022-12-01,용답동
성동구,C748_(고정3)2_용답초등학교,37.5616,127.0525,1,2022-12-01,용답동
성동구,C748_(회전)_용답23가길 7,37.5616,127.0525,1,2022-12-01,용답동
성동구,C749_(고정1)9_밝은햇살 한의원_용답19길 2-10,37.5624,127.0518,1,2022-12-01,용답동
성동구,C749_(고정2)7_노가리 슈퍼_용답19길 2-10,37.5624,127.0518,1,2022-12-01,용답동
성동구,C750_(고정1)2_구청앞(번호인식),37.5638,127.036,1,2022-12-01,도선동
성동구,C750_(고정2)8_구청 건너편(번호인식),37.5638,127.036,1,2022-12-01,도선동
성동구,C750_(고정3)4_구청 건너편 횡단보도(피플카운팅),37.5638,127.036,1,2022-12-01,도선동
성동구,C750_(회전)_고산자로 269,37.5638,127.036,1,2022-12-01,도선동
성동구,C751_(고정1)2_응봉사거리 방향 (번호인식),37.5584,127.0342,1,2022-12-01,행당동
성동구,C751_(고정2)8_성동구청 방향 (무단횡단),37.5584,127.0341,1,2022-12-01,행당동
성동구,C751_(고정3)4_논골사거리 (번호인식),37.5584,127.0342,1,2022-12-01,행당동
성동구,C751_(고정4)7_고산자로 202(피플카운팅),37.5584,127.0342,1,2022-12-01,행당동
성동구,C751_(고정5)8_신한은행(피플카운팅),37.5584,127.0342,1,2022-12-01,행당동
성동구,C751_(회전)_고산자로 202,37.5584,127.0342,1,2022-12-01,행당동
성동구,C754_(고정1)3_브라운스톤1차 방향,37.5471,127.015,1,2022-12-01,옥수동
성동구,C754_(회전)_매봉길 30,37.5471,127.015,1,2022-12-01,옥수동
성동구,C755_(고정1)9_무학봉 방향,37.5619,127.0247,1,2022-12-01,하왕십리동
성동구,C755_(고정2)4_신당래미안 방향,37.5619,127.0247,1,2022-12-01,하왕십리동
성동구,C755_(고정3)3_금호베스트빌 방향,37.5619,127.0247,1,2022-12-01,하왕십리동
성동구,C755_(회전)_난계로100,37.5619,127.0247,1,2022-12-01,하왕십리동
성동구,C756_(고정1)4_두산아파트 방향,37.5485,127.0191,1,2022-12-01,금호동3가
성동구,C756_(고정2)8_금호근린공원_장터1가길 46,37.5485,127.0191,1,2022-12-01,금호동3가
성동구,C757_(고정1)6_은진포장마차_독서당로47길 6-4,37.5478,127.0204,1,2022-12-01,금호동4가
성동구,C758_(고정1)8_금남시장(독서당로) 방향,37.5476,127.0222,1,2022-12-01,금호동4가
성동구,C758_(고정2)3_금호4가 주민센터 방향,37.5476,127.0222,1,2022-12-01,금호동4가
성동구,C759_(고정1)7_금호역_독서당로251-44,37.5457,127.0171,1,2022-12-01,금호동4가
성동구,C760_(고정1)9_오렌지타운_마장로 39가길 60,37.5677,127.0442,1,2022-12-01,마장동
성동구,C760_(고정2)1_신진빌딩_마장로 39가길 60,37.5677,127.0442,1,2022-12-01,마장동
성동구,C761_(고정1)8_서울청운 복지회관_청계천로10길 3,37.5695,127.0328,1,2022-12-01,홍익동
성동구,C762_(고정1)2_개나리동산 어린이집_둘레5길 18,37.5384,127.0484,1,2022-12-01,성수동1가
성동구,C762_(고정2)8_다인테크_둘레5길 18,37.5384,127.0484,1,2022-12-01,성수동1가
성동구,C763_(고정1)3_세움연립_둘레7길 8,37.5373,127.0489,1,2022-12-01,성수동1가
성동구,C764_(고정1)8_예반,37.5501,127.0494,1,2022-12-01,성수동1가
성동구,C764_(고정2)2_골목길,37.5501,127.0494,1,2022-12-01,성수동1가
성동구,C764_(회전)_상원12길 14-19,37.5501,127.0494,1,2022-12-01,성수동1가
성동구,C765_(고정1)9_골목길 동원빌라_서울숲2길 19-17,37.5474,127.041,1,2022-12-01,성수동1가
성동구,C766_(고정1)7_외진 골목안 창수연립_뚝섬로15길 27-19,37.5393,127.0613,1,2022-12-01,성수동2가
성동구,C766_(고정2)3_외진 골목안_뚝섬로15길 27-19,37.5393,127.0613,1,2022-12-01,성수동2가
성동구,C767_(고정1)9_유향소 방향_광나루로 248-30,37.5484,127.0569,1,2022-12-01,성수동2가
성동구,C768_(고정1)9_주민센터 방향_송정18가길 21-1,37.5543,127.069,1,2022-12-01,송정동
성동구,C768_(고정2)1_송원초_송정18가길 21-1,37.5543,127.069,1,2022-12-01,송정동
성동구,C769_(고정1)6_새마을금고본점_무학로4길 27,37.5646,127.0338,1,2022-12-01,도선동
성동구,C769_(고정2)4_CU도선홍익점_무학로4길 27,37.5646,127.0338,1,2022-12-01,도선동
성동구,C770_(고정1)7_골목길 방향_무학로4길 4-15,37.5644,127.0312,1,2022-12-01,도선동
성동구,C771_(고정1)2_마장로 204-8,37.5662,127.0325,1,2022-12-01,홍익동
성동구,C772_(고정1)3_코스모타워 방향_무학로2길 32-4 ,37.5634,127.0333,1,2022-12-01,도선동
성동구,C773_(고정1)3_무학봉25길 5-2 왕십리한의원 방향,37.5625,127.0315,1,2022-12-01,하왕십리동
성동구,C774_(고정1)8_행당로17길 36-2 (분기 골목길),37.5613,127.0324,1,2022-12-01,행당동
성동구,C774_(고정2)9_행당로17길 36-2 정표진 치과의원 방향,37.5613,127.0324,1,2022-12-01,행당동
성동구,C774_(고정3)2_행당로17길 36-2 신영창의 어린이집 방향,37.5613,127.0324,1,2022-12-01,행당동
성동구,C775_(고정1)1_용답역_용답중앙길58-26,37.564,127.0518,1,2022-12-01,용답동
성동구,C776_(고정1)1_응봉현대아파트_독서당로59길 39,37.5526,127.0318,1,2022-12-01,응봉동
성동구,C776_(고정2)9_응봉대림2차_독서당로59길 39,37.5526,127.0318,1,2022-12-01,응봉동
성동구,C777_(고정1)7_고산자로4길34 리버그린동아아파트 방향,37.5535,127.0382,1,2022-12-01,행당동
성동구,C778_(고정1)3_왕십리로21가길 5 k타워2 오피스텔 방향,37.5609,127.0332,1,2022-12-01,행당동
성동구,C778_(고정2)7_왕십리로21가길 5 남원추어탕 방향,37.5608,127.0333,1,2022-12-01,행당동
성동구,C779_(고정1)6_유일아이 도시연구소_행당로15길 19 (분기),37.5597,127.0312,1,2022-12-01,행당동
성동구,C780_(고정1)9_동형폴대 (안쪽 골목)_송정18길 7,37.5527,127.0683,1,2022-12-01,송정동
성동구,C781_(고정1)1_코사마트_용답중앙19길 7,37.5638,127.0538,1,2022-12-01,용답동
성동구,C781_(고정2)9_순복음 성동교회_용답중앙19길 7,37.5638,127.0538,1,2022-12-01,용답동
성동구,C783_(고정1)4_송정체육공원_송정18가길 13,37.5535,127.0687,1,2022-12-01,송정동
성동구,C783_(고정2)9_송원초 방향_송정18가길 13,37.5535,127.0688,1,2022-12-01,송정동
성동구,C785_(고정1)3_광나루로11길 8(방앗간 방향),37.5487,127.0657,1,2022-12-01,송정동
성동구,C786_(고정1)9_답십리역,37.5648,127.051,1,2022-12-01,용답동
